InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
10559,GR004,Basmati Rice 1kg,4,2025-03-31 21:02:00,120,2758
10559,GR005,Sugar 1kg,2,2025-03-31 21:02:00,50,2758
10559,GR015,Salt 1kg,6,2025-03-31 21:02:00,20,2758
10559,GR011,Bananas 1 dozen,6,2025-03-31 21:02:00,50,2758
10560,GR013,Onions 1kg,3,2025-02-25 02:56:00,35,3329
10560,GR005,Sugar 1kg,8,2025-02-25 02:56:00,50,3329
10560,GR007,Tea Powder 500g,7,2025-02-25 02:56:00,140,3329
10560,GR004,Basmati Rice 1kg,2,2025-02-25 02:56:00,120,3329
10560,GR011,Bananas 1 dozen,2,2025-02-25 02:56:00,50,3329
10561,GR009,Butter 100g,8,2025-05-15 00:52:00,60,1432
10561,GR011,Bananas 1 dozen,5,2025-05-15 00:52:00,50,1432
10561,GR014,Tomatoes 1kg,3,2025-05-15 00:52:00,40,1432
10561,GR003,Eggs Pack (12),3,2025-05-15 00:52:00,90,1432
10561,GR001,Milk 1L,8,2025-05-15 00:52:00,60,1432
10562,GR002,Bread,5,2025-01-19 07:40:00,40,4350
10562,GR007,Tea Powder 500g,2,2025-01-19 07:40:00,140,4350
10563,GR012,Potatoes 1kg,6,2025-03-12 01:40:00,30,3100
10563,GR008,Wheat Flour 1kg,4,2025-03-12 01:40:00,55,3100
10564,GR005,Sugar 1kg,8,2025-05-15 00:47:00,50,1389
10564,GR003,Eggs Pack (12),8,2025-05-15 00:47:00,90,1389
10564,GR014,Tomatoes 1kg,7,2025-05-15 00:47:00,40,1389
10564,GR008,Wheat Flour 1kg,2,2025-05-15 00:47:00,55,1389
10564,GR009,Butter 100g,5,2025-05-15 00:47:00,60,1389
10565,GR013,Onions 1kg,5,2025-01-13 06:19:00,35,2368
10565,GR008,Wheat Flour 1kg,5,2025-01-13 06:19:00,55,2368
10566,GR011,Bananas 1 dozen,1,2025-03-20 15:56:00,50,4443
10566,GR003,Eggs Pack (12),6,2025-03-20 15:56:00,90,4443
10567,GR013,Onions 1kg,6,2025-06-06 12:48:00,35,2546
10568,GR012,Potatoes 1kg,3,2025-03-12 23:32:00,30,1094
10568,GR014,Tomatoes 1kg,2,2025-03-12 23:32:00,40,1094
10568,GR011,Bananas 1 dozen,2,2025-03-12 23:32:00,50,1094
10569,GR008,Wheat Flour 1kg,3,2025-06-04 17:33:00,55,1029
10569,GR007,Tea Powder 500g,4,2025-06-04 17:33:00,140,1029
10569,GR005,Sugar 1kg,4,2025-06-04 17:33:00,50,1029
10569,GR011,Bananas 1 dozen,8,2025-06-04 17:33:00,50,1029
10569,GR013,Onions 1kg,8,2025-06-04 17:33:00,35,1029
10569,GR015,Salt 1kg,6,2025-06-04 17:33:00,20,1029
10570,GR006,Sunflower Oil 1L,7,2025-05-18 04:15:00,160,1641
10570,GR003,Eggs Pack (12),4,2025-05-18 04:15:00,90,1641
10570,GR005,Sugar 1kg,8,2025-05-18 04:15:00,50,1641
10571,GR014,Tomatoes 1kg,6,2025-01-01 19:33:00,40,4326
10571,GR001,Milk 1L,2,2025-01-01 19:33:00,60,4326
10571,GR010,Yogurt 200g,6,2025-01-01 19:33:00,25,4326
10571,GR005,Sugar 1kg,1,2025-01-01 19:33:00,50,4326
10571,GR003,Eggs Pack (12),1,2025-01-01 19:33:00,90,4326
10571,GR004,Basmati Rice 1kg,6,2025-01-01 19:33:00,120,4326
10572,GR015,Salt 1kg,2,2025-07-16 01:32:00,20,4385
10572,GR004,Basmati Rice 1kg,1,2025-07-16 01:32:00,120,4385
10572,GR011,Bananas 1 dozen,7,2025-07-16 01:32:00,50,4385
10573,GR007,Tea Powder 500g,2,2025-01-19 08:22:00,140,1321
10573,GR012,Potatoes 1kg,8,2025-01-19 08:22:00,30,1321
10574,GR012,Potatoes 1kg,1,2025-04-23 23:14:00,30,4693
10574,GR003,Eggs Pack (12),1,2025-04-23 23:14:00,90,4693
10574,GR006,Sunflower Oil 1L,6,2025-04-23 23:14:00,160,4693
10574,GR014,Tomatoes 1kg,2,2025-04-23 23:14:00,40,4693
10574,GR008,Wheat Flour 1kg,8,2025-04-23 23:14:00,55,4693
10574,GR005,Sugar 1kg,5,2025-04-23 23:14:00,50,4693
10575,GR010,Yogurt 200g,7,2025-04-24 13:43:00,25,4063
10575,GR001,Milk 1L,5,2025-04-24 13:43:00,60,4063
10576,GR010,Yogurt 200g,7,2025-03-22 11:03:00,25,2914
10576,GR003,Eggs Pack (12),7,2025-03-22 11:03:00,90,2914
10576,GR008,Wheat Flour 1kg,4,2025-03-22 11:03:00,55,2914
10577,GR009,Butter 100g,7,2025-05-24 00:38:00,60,1446
10577,GR013,Onions 1kg,3,2025-05-24 00:38:00,35,1446
10578,GR012,Potatoes 1kg,4,2025-07-05 06:01:00,30,2583
10578,GR005,Sugar 1kg,1,2025-07-05 06:01:00,50,2583
10578,GR008,Wheat Flour 1kg,2,2025-07-05 06:01:00,55,2583
10578,GR014,Tomatoes 1kg,1,2025-07-05 06:01:00,40,2583
10578,GR011,Bananas 1 dozen,8,2025-07-05 06:01:00,50,2583
10579,GR004,Basmati Rice 1kg,7,2025-03-04 00:38:00,120,4325
10579,GR007,Tea Powder 500g,7,2025-03-04 00:38:00,140,4325
10580,GR002,Bread,2,2025-02-23 11:57:00,40,2673
10580,GR011,Bananas 1 dozen,4,2025-02-23 11:57:00,50,2673
10580,GR015,Salt 1kg,7,2025-02-23 11:57:00,20,2673
10580,GR007,Tea Powder 500g,1,2025-02-23 11:57:00,140,2673
10580,GR014,Tomatoes 1kg,8,2025-02-23 11:57:00,40,2673
10580,GR013,Onions 1kg,3,2025-02-23 11:57:00,35,2673
10581,GR008,Wheat Flour 1kg,1,2025-02-14 11:13:00,55,1813
10582,GR015,Salt 1kg,3,2025-02-25 19:11:00,20,1603
10583,GR011,Bananas 1 dozen,5,2025-06-28 23:22:00,50,4523
10583,GR003,Eggs Pack (12),8,2025-06-28 23:22:00,90,4523
10583,GR002,Bread,4,2025-06-28 23:22:00,40,4523
10583,GR005,Sugar 1kg,8,2025-06-28 23:22:00,50,4523
10583,GR007,Tea Powder 500g,6,2025-06-28 23:22:00,140,4523
10583,GR010,Yogurt 200g,4,2025-06-28 23:22:00,25,4523
10584,GR011,Bananas 1 dozen,3,2025-05-16 03:18:00,50,1918
10585,GR012,Potatoes 1kg,4,2025-05-13 18:03:00,30,4652
10585,GR013,Onions 1kg,2,2025-05-13 18:03:00,35,4652
10585,GR006,Sunflower Oil 1L,6,2025-05-13 18:03:00,160,4652
10585,GR002,Bread,2,2025-05-13 18:03:00,40,4652
10585,GR010,Yogurt 200g,5,2025-05-13 18:03:00,25,4652
10586,GR001,Milk 1L,4,2025-04-15 20:21:00,60,2588
10586,GR004,Basmati Rice 1kg,5,2025-04-15 20:21:00,120,2588
10586,GR005,Sugar 1kg,2,2025-04-15 20:21:00,50,2588
10586,GR002,Bread,1,2025-04-15 20:21:00,40,2588
10586,GR010,Yogurt 200g,6,2025-04-15 20:21:00,25,2588
10587,GR002,Bread,7,2025-02-14 17:23:00,40,3681
10587,GR001,Milk 1L,8,2025-02-14 17:23:00,60,3681
10587,GR010,Yogurt 200g,3,2025-02-14 17:23:00,25,3681
10587,GR008,Wheat Flour 1kg,2,2025-02-14 17:23:00,55,3681
10588,GR005,Sugar 1kg,4,2025-05-30 07:43:00,50,2053
10588,GR014,Tomatoes 1kg,6,2025-05-30 07:43:00,40,2053
10588,GR002,Bread,5,2025-05-30 07:43:00,40,2053
10588,GR011,Bananas 1 dozen,4,2025-05-30 07:43:00,50,2053
10588,GR006,Sunflower Oil 1L,1,2025-05-30 07:43:00,160,2053
10589,GR004,Basmati Rice 1kg,2,2025-01-14 16:24:00,120,2914
10590,GR008,Wheat Flour 1kg,4,2025-02-01 07:07:00,55,2583
10590,GR010,Yogurt 200g,7,2025-02-01 07:07:00,25,2583
10590,GR004,Basmati Rice 1kg,8,2025-02-01 07:07:00,120,2583
10590,GR009,Butter 100g,5,2025-02-01 07:07:00,60,2583
10590,GR006,Sunflower Oil 1L,4,2025-02-01 07:07:00,160,2583
10590,GR002,Bread,7,2025-02-01 07:07:00,40,2583
10591,GR007,Tea Powder 500g,4,2025-07-20 21:16:00,140,4477
10591,GR015,Salt 1kg,8,2025-07-20 21:16:00,20,4477
10591,GR010,Yogurt 200g,1,2025-07-20 21:16:00,25,4477
10591,GR011,Bananas 1 dozen,8,2025-07-20 21:16:00,50,4477
10591,GR013,Onions 1kg,3,2025-07-20 21:16:00,35,4477
10592,GR011,Bananas 1 dozen,6,2025-03-27 03:40:00,50,1943
10592,GR002,Bread,4,2025-03-27 03:40:00,40,1943
10593,GR014,Tomatoes 1kg,1,2025-03-29 14:12:00,40,1447
10593,GR011,Bananas 1 dozen,7,2025-03-29 14:12:00,50,1447
10593,GR001,Milk 1L,2,2025-03-29 14:12:00,60,1447
10593,GR004,Basmati Rice 1kg,5,2025-03-29 14:12:00,120,1447
10593,GR010,Yogurt 200g,4,2025-03-29 14:12:00,25,1447
10593,GR005,Sugar 1kg,1,2025-03-29 14:12:00,50,1447
10594,GR006,Sunflower Oil 1L,4,2025-01-05 21:43:00,160,4548
10594,GR012,Potatoes 1kg,6,2025-01-05 21:43:00,30,4548
10594,GR005,Sugar 1kg,2,2025-01-05 21:43:00,50,4548
10594,GR014,Tomatoes 1kg,3,2025-01-05 21:43:00,40,4548
10594,GR002,Bread,1,2025-01-05 21:43:00,40,4548
10595,GR010,Yogurt 200g,3,2025-07-05 05:52:00,25,3880
10595,GR003,Eggs Pack (12),3,2025-07-05 05:52:00,90,3880
10595,GR014,Tomatoes 1kg,6,2025-07-05 05:52:00,40,3880
10595,GR009,Butter 100g,5,2025-07-05 05:52:00,60,3880
10595,GR005,Sugar 1kg,1,2025-07-05 05:52:00,50,3880
10596,GR013,Onions 1kg,6,2025-02-24 16:44:00,35,2109
10596,GR008,Wheat Flour 1kg,1,2025-02-24 16:44:00,55,2109
10596,GR006,Sunflower Oil 1L,3,2025-02-24 16:44:00,160,2109
10596,GR010,Yogurt 200g,2,2025-02-24 16:44:00,25,2109
10596,GR014,Tomatoes 1kg,3,2025-02-24 16:44:00,40,2109
10597,GR002,Bread,2,2025-06-09 01:40:00,40,1131
10597,GR014,Tomatoes 1kg,1,2025-06-09 01:40:00,40,1131
10597,GR006,Sunflower Oil 1L,6,2025-06-09 01:40:00,160,1131
10597,GR005,Sugar 1kg,8,2025-06-09 01:40:00,50,1131
10597,GR010,Yogurt 200g,8,2025-06-09 01:40:00,25,1131
10598,GR010,Yogurt 200g,4,2025-02-10 04:03:00,25,2032
10598,GR007,Tea Powder 500g,1,2025-02-10 04:03:00,140,2032
10598,GR014,Tomatoes 1kg,6,2025-02-10 04:03:00,40,2032
10599,GR012,Potatoes 1kg,7,2025-04-03 11:57:00,30,3681
10599,GR002,Bread,8,2025-04-03 11:57:00,40,3681
10599,GR006,Sunflower Oil 1L,6,2025-04-03 11:57:00,160,3681
10599,GR013,Onions 1kg,8,2025-04-03 11:57:00,35,3681
10600,GR006,Sunflower Oil 1L,5,2025-02-20 04:55:00,160,1702
10600,GR011,Bananas 1 dozen,6,2025-02-20 04:55:00,50,1702
10601,GR004,Basmati Rice 1kg,5,2025-03-22 18:41:00,120,2376
10601,GR013,Onions 1kg,2,2025-03-22 18:41:00,35,2376
10601,GR007,Tea Powder 500g,6,2025-03-22 18:41:00,140,2376
10602,GR001,Milk 1L,5,2025-01-13 15:41:00,60,3742
10602,GR015,Salt 1kg,7,2025-01-13 15:41:00,20,3742
10602,GR006,Sunflower Oil 1L,1,2025-01-13 15:41:00,160,3742
10603,GR004,Basmati Rice 1kg,3,2025-05-09 03:51:00,120,1432
10603,GR012,Potatoes 1kg,1,2025-05-09 03:51:00,30,1432
10603,GR014,Tomatoes 1kg,1,2025-05-09 03:51:00,40,1432
10603,GR002,Bread,4,2025-05-09 03:51:00,40,1432
10603,GR011,Bananas 1 dozen,2,2025-05-09 03:51:00,50,1432
10604,GR002,Bread,8,2025-01-27 08:15:00,40,4068
10605,GR006,Sunflower Oil 1L,8,2025-03-24 05:42:00,160,2769
10606,GR013,Onions 1kg,4,2025-03-16 08:47:00,35,3042
10606,GR012,Potatoes 1kg,2,2025-03-16 08:47:00,30,3042
10607,GR004,Basmati Rice 1kg,2,2025-06-10 16:41:00,120,1283
10607,GR007,Tea Powder 500g,6,2025-06-10 16:41:00,140,1283
10607,GR010,Yogurt 200g,6,2025-06-10 16:41:00,25,1283
10607,GR006,Sunflower Oil 1L,4,2025-06-10 16:41:00,160,1283
10607,GR005,Sugar 1kg,3,2025-06-10 16:41:00,50,1283
10607,GR003,Eggs Pack (12),3,2025-06-10 16:41:00,90,1283
10608,GR013,Onions 1kg,2,2025-04-21 18:26:00,35,4723
10609,GR011,Bananas 1 dozen,5,2025-07-11 19:43:00,50,2465
10609,GR002,Bread,7,2025-07-11 19:43:00,40,2465
10610,GR010,Yogurt 200g,2,2025-02-08 01:36:00,25,4337
10610,GR001,Milk 1L,4,2025-02-08 01:36:00,60,4337
10611,GR007,Tea Powder 500g,6,2025-02-21 22:53:00,140,1662
10612,GR012,Potatoes 1kg,4,2025-03-31 11:05:00,30,4821
10612,GR001,Milk 1L,1,2025-03-31 11:05:00,60,4821
10612,GR014,Tomatoes 1kg,7,2025-03-31 11:05:00,40,4821
10612,GR007,Tea Powder 500g,6,2025-03-31 11:05:00,140,4821
10612,GR009,Butter 100g,7,2025-03-31 11:05:00,60,4821
10613,GR007,Tea Powder 500g,1,2025-05-28 08:04:00,140,1235
10613,GR015,Salt 1kg,6,2025-05-28 08:04:00,20,1235
10613,GR009,Butter 100g,7,2025-05-28 08:04:00,60,1235
10613,GR012,Potatoes 1kg,5,2025-05-28 08:04:00,30,1235
10613,GR002,Bread,8,2025-05-28 08:04:00,40,1235
10613,GR003,Eggs Pack (12),7,2025-05-28 08:04:00,90,1235
10614,GR010,Yogurt 200g,3,2025-01-17 20:21:00,25,1667
10614,GR009,Butter 100g,1,2025-01-17 20:21:00,60,1667
10614,GR003,Eggs Pack (12),6,2025-01-17 20:21:00,90,1667
10614,GR004,Basmati Rice 1kg,8,2025-01-17 20:21:00,120,1667
10614,GR013,Onions 1kg,2,2025-01-17 20:21:00,35,1667
10614,GR006,Sunflower Oil 1L,5,2025-01-17 20:21:00,160,1667
10615,GR008,Wheat Flour 1kg,7,2025-01-06 23:17:00,55,2769
10615,GR007,Tea Powder 500g,3,2025-01-06 23:17:00,140,2769
10615,GR002,Bread,1,2025-01-06 23:17:00,40,2769
10616,GR001,Milk 1L,1,2025-01-22 13:22:00,60,1432
10616,GR011,Bananas 1 dozen,5,2025-01-22 13:22:00,50,1432
10616,GR013,Onions 1kg,6,2025-01-22 13:22:00,35,1432
10616,GR003,Eggs Pack (12),7,2025-01-22 13:22:00,90,1432
10617,GR011,Bananas 1 dozen,4,2025-04-17 09:39:00,50,4300
10617,GR005,Sugar 1kg,4,2025-04-17 09:39:00,50,4300
10617,GR012,Potatoes 1kg,2,2025-04-17 09:39:00,30,4300
10618,GR007,Tea Powder 500g,5,2025-01-05 12:48:00,140,2811
10618,GR014,Tomatoes 1kg,3,2025-01-05 12:48:00,40,2811
10618,GR010,Yogurt 200g,2,2025-01-05 12:48:00,25,2811
10619,GR011,Bananas 1 dozen,5,2025-05-06 09:11:00,50,2086
10619,GR013,Onions 1kg,1,2025-05-06 09:11:00,35,2086
10619,GR006,Sunflower Oil 1L,1,2025-05-06 09:11:00,160,2086
10619,GR003,Eggs Pack (12),1,2025-05-06 09:11:00,90,2086
10619,GR007,Tea Powder 500g,4,2025-05-06 09:11:00,140,2086
10619,GR014,Tomatoes 1kg,7,2025-05-06 09:11:00,40,2086
10620,GR010,Yogurt 200g,7,2025-04-03 02:33:00,25,4625
10620,GR002,Bread,6,2025-04-03 02:33:00,40,4625
10621,GR001,Milk 1L,7,2025-01-05 09:04:00,60,4190
10621,GR010,Yogurt 200g,5,2025-01-05 09:04:00,25,4190
10621,GR006,Sunflower Oil 1L,2,2025-01-05 09:04:00,160,4190
10621,GR014,Tomatoes 1kg,5,2025-01-05 09:04:00,40,4190
10621,GR009,Butter 100g,7,2025-01-05 09:04:00,60,4190
10622,GR010,Yogurt 200g,4,2025-07-19 17:06:00,25,1576
10622,GR003,Eggs Pack (12),3,2025-07-19 17:06:00,90,1576
10622,GR005,Sugar 1kg,6,2025-07-19 17:06:00,50,1576
10622,GR009,Butter 100g,8,2025-07-19 17:06:00,60,1576
10622,GR006,Sunflower Oil 1L,3,2025-07-19 17:06:00,160,1576
10623,GR006,Sunflower Oil 1L,5,2025-03-09 02:32:00,160,1389
10623,GR013,Onions 1kg,7,2025-03-09 02:32:00,35,1389
10624,GR004,Basmati Rice 1kg,8,2025-05-24 20:36:00,120,2207
10624,GR011,Bananas 1 dozen,4,2025-05-24 20:36:00,50,2207
10625,GR005,Sugar 1kg,8,2025-05-31 21:05:00,50,4337
10625,GR011,Bananas 1 dozen,3,2025-05-31 21:05:00,50,4337
10625,GR014,Tomatoes 1kg,7,2025-05-31 21:05:00,40,4337
10625,GR004,Basmati Rice 1kg,3,2025-05-31 21:05:00,120,4337
10626,GR014,Tomatoes 1kg,4,2025-03-18 18:12:00,40,1311
10626,GR015,Salt 1kg,8,2025-03-18 18:12:00,20,1311
10626,GR006,Sunflower Oil 1L,5,2025-03-18 18:12:00,160,1311
10627,GR004,Basmati Rice 1kg,8,2025-02-05 00:43:00,120,3648
10627,GR012,Potatoes 1kg,4,2025-02-05 00:43:00,30,3648
10627,GR005,Sugar 1kg,3,2025-02-05 00:43:00,50,3648
10627,GR011,Bananas 1 dozen,2,2025-02-05 00:43:00,50,3648
10628,GR012,Potatoes 1kg,8,2025-01-02 12:15:00,30,2350
10628,GR010,Yogurt 200g,4,2025-01-02 12:15:00,25,2350
10628,GR005,Sugar 1kg,3,2025-01-02 12:15:00,50,2350
10629,GR013,Onions 1kg,7,2025-05-17 19:14:00,35,3283
10629,GR015,Salt 1kg,6,2025-05-17 19:14:00,20,3283
10629,GR003,Eggs Pack (12),3,2025-05-17 19:14:00,90,3283
10630,GR015,Salt 1kg,7,2025-06-25 18:50:00,20,4178
10630,GR009,Butter 100g,1,2025-06-25 18:50:00,60,4178
10630,GR003,Eggs Pack (12),5,2025-06-25 18:50:00,90,4178
10630,GR001,Milk 1L,1,2025-06-25 18:50:00,60,4178
10631,GR008,Wheat Flour 1kg,8,2025-05-10 09:36:00,55,2758
10632,GR015,Salt 1kg,2,2025-06-04 12:57:00,20,4469
10632,GR013,Onions 1kg,1,2025-06-04 12:57:00,35,4469
10633,GR001,Milk 1L,8,2025-03-27 16:55:00,60,4512
10634,GR015,Salt 1kg,5,2025-03-25 17:12:00,20,4548
10634,GR005,Sugar 1kg,7,2025-03-25 17:12:00,50,4548
10634,GR008,Wheat Flour 1kg,8,2025-03-25 17:12:00,55,4548
10635,GR015,Salt 1kg,4,2025-03-21 13:51:00,20,2639
10636,GR005,Sugar 1kg,6,2025-07-04 03:49:00,50,4944
10636,GR015,Salt 1kg,7,2025-07-04 03:49:00,20,4944
10636,GR012,Potatoes 1kg,2,2025-07-04 03:49:00,30,4944
10636,GR014,Tomatoes 1kg,1,2025-07-04 03:49:00,40,4944
10636,GR013,Onions 1kg,1,2025-07-04 03:49:00,35,4944
10637,GR014,Tomatoes 1kg,1,2025-03-18 11:27:00,40,1747
10637,GR010,Yogurt 200g,2,2025-03-18 11:27:00,25,1747
10637,GR013,Onions 1kg,1,2025-03-18 11:27:00,35,1747
10637,GR004,Basmati Rice 1kg,7,2025-03-18 11:27:00,120,1747
10637,GR015,Salt 1kg,3,2025-03-18 11:27:00,20,1747
10638,GR009,Butter 100g,6,2025-05-25 21:12:00,60,1410
10638,GR014,Tomatoes 1kg,1,2025-05-25 21:12:00,40,1410
10638,GR013,Onions 1kg,6,2025-05-25 21:12:00,35,1410
10639,GR011,Bananas 1 dozen,5,2025-02-09 08:52:00,50,3049
10639,GR007,Tea Powder 500g,4,2025-02-09 08:52:00,140,3049
10639,GR014,Tomatoes 1kg,6,2025-02-09 08:52:00,40,3049
10639,GR005,Sugar 1kg,4,2025-02-09 08:52:00,50,3049
10640,GR005,Sugar 1kg,4,2025-02-13 12:54:00,50,3046
10640,GR012,Potatoes 1kg,3,2025-02-13 12:54:00,30,3046
10640,GR010,Yogurt 200g,8,2025-02-13 12:54:00,25,3046
10640,GR015,Salt 1kg,7,2025-02-13 12:54:00,20,3046
10640,GR003,Eggs Pack (12),2,2025-02-13 12:54:00,90,3046
10640,GR001,Milk 1L,5,2025-02-13 12:54:00,60,3046
10641,GR015,Salt 1kg,6,2025-03-16 16:27:00,20,1116
10641,GR001,Milk 1L,6,2025-03-16 16:27:00,60,1116
10641,GR006,Sunflower Oil 1L,1,2025-03-16 16:27:00,160,1116
10641,GR014,Tomatoes 1kg,3,2025-03-16 16:27:00,40,1116
10641,GR007,Tea Powder 500g,2,2025-03-16 16:27:00,140,1116
10641,GR008,Wheat Flour 1kg,1,2025-03-16 16:27:00,55,1116
10642,GR015,Salt 1kg,8,2025-02-11 10:43:00,20,3880
10642,GR002,Bread,6,2025-02-11 10:43:00,40,3880
10642,GR004,Basmati Rice 1kg,1,2025-02-11 10:43:00,120,3880
10642,GR001,Milk 1L,4,2025-02-11 10:43:00,60,3880
10643,GR003,Eggs Pack (12),2,2025-02-16 04:26:00,90,3498
10643,GR002,Bread,3,2025-02-16 04:26:00,40,3498
10644,GR012,Potatoes 1kg,4,2025-05-24 10:30:00,30,1611
10644,GR007,Tea Powder 500g,3,2025-05-24 10:30:00,140,1611
10644,GR015,Salt 1kg,8,2025-05-24 10:30:00,20,1611
10645,GR012,Potatoes 1kg,3,2025-04-01 03:00:00,30,4407
10645,GR004,Basmati Rice 1kg,8,2025-04-01 03:00:00,120,4407
10645,GR009,Butter 100g,7,2025-04-01 03:00:00,60,4407
10645,GR008,Wheat Flour 1kg,1,2025-04-01 03:00:00,55,4407
10646,GR007,Tea Powder 500g,3,2025-05-10 11:37:00,140,2221
10646,GR013,Onions 1kg,4,2025-05-10 11:37:00,35,2221
10646,GR008,Wheat Flour 1kg,8,2025-05-10 11:37:00,55,2221
10647,GR005,Sugar 1kg,3,2025-04-03 17:05:00,50,1974
10647,GR014,Tomatoes 1kg,3,2025-04-03 17:05:00,40,1974
10647,GR010,Yogurt 200g,2,2025-04-03 17:05:00,25,1974
10648,GR003,Eggs Pack (12),7,2025-04-14 15:03:00,90,3888
10648,GR012,Potatoes 1kg,7,2025-04-14 15:03:00,30,3888
10649,GR007,Tea Powder 500g,8,2025-03-09 12:39:00,140,2302
10649,GR004,Basmati Rice 1kg,8,2025-03-09 12:39:00,120,2302
10649,GR012,Potatoes 1kg,7,2025-03-09 12:39:00,30,2302
10650,GR015,Salt 1kg,4,2025-06-03 20:20:00,20,4444
10651,GR011,Bananas 1 dozen,3,2025-03-20 16:07:00,50,1533
10651,GR009,Butter 100g,1,2025-03-20 16:07:00,60,1533
10651,GR006,Sunflower Oil 1L,3,2025-03-20 16:07:00,160,1533
10651,GR004,Basmati Rice 1kg,4,2025-03-20 16:07:00,120,1533
10651,GR001,Milk 1L,1,2025-03-20 16:07:00,60,1533
10652,GR014,Tomatoes 1kg,4,2025-02-14 02:58:00,40,3788
10652,GR005,Sugar 1kg,3,2025-02-14 02:58:00,50,3788
10652,GR013,Onions 1kg,3,2025-02-14 02:58:00,35,3788
10652,GR008,Wheat Flour 1kg,1,2025-02-14 02:58:00,55,3788
10653,GR008,Wheat Flour 1kg,1,2025-05-30 18:35:00,55,3875
10653,GR004,Basmati Rice 1kg,4,2025-05-30 18:35:00,120,3875
10653,GR012,Potatoes 1kg,2,2025-05-30 18:35:00,30,3875
10653,GR005,Sugar 1kg,3,2025-05-30 18:35:00,50,3875
10653,GR015,Salt 1kg,2,2025-05-30 18:35:00,20,3875
10653,GR003,Eggs Pack (12),5,2025-05-30 18:35:00,90,3875
10654,GR002,Bread,3,2025-01-09 11:35:00,40,4944
10654,GR012,Potatoes 1kg,3,2025-01-09 11:35:00,30,4944
10654,GR005,Sugar 1kg,3,2025-01-09 11:35:00,50,4944
10654,GR011,Bananas 1 dozen,5,2025-01-09 11:35:00,50,4944
10654,GR007,Tea Powder 500g,8,2025-01-09 11:35:00,140,4944
10654,GR003,Eggs Pack (12),3,2025-01-09 11:35:00,90,4944
10655,GR003,Eggs Pack (12),4,2025-01-25 07:47:00,90,2194
10655,GR008,Wheat Flour 1kg,6,2025-01-25 07:47:00,55,2194
10655,GR009,Butter 100g,7,2025-01-25 07:47:00,60,2194
10655,GR005,Sugar 1kg,4,2025-01-25 07:47:00,50,2194
10656,GR011,Bananas 1 dozen,8,2025-07-14 23:00:00,50,4372
10656,GR005,Sugar 1kg,5,2025-07-14 23:00:00,50,4372
10656,GR002,Bread,4,2025-07-14 23:00:00,40,4372
10657,GR011,Bananas 1 dozen,4,2025-06-29 21:07:00,50,2146
10657,GR012,Potatoes 1kg,7,2025-06-29 21:07:00,30,2146
10657,GR010,Yogurt 200g,3,2025-06-29 21:07:00,25,2146
10658,GR002,Bread,4,2025-01-17 20:54:00,40,3180
10658,GR015,Salt 1kg,6,2025-01-17 20:54:00,20,3180
10658,GR009,Butter 100g,8,2025-01-17 20:54:00,60,3180
10658,GR004,Basmati Rice 1kg,4,2025-01-17 20:54:00,120,3180
10658,GR014,Tomatoes 1kg,7,2025-01-17 20:54:00,40,3180
10659,GR011,Bananas 1 dozen,8,2025-05-19 02:57:00,50,2040
10660,GR003,Eggs Pack (12),5,2025-05-06 02:59:00,90,3033
10660,GR012,Potatoes 1kg,8,2025-05-06 02:59:00,30,3033
10660,GR013,Onions 1kg,6,2025-05-06 02:59:00,35,3033
10661,GR008,Wheat Flour 1kg,3,2025-06-30 09:55:00,55,2583
10662,GR003,Eggs Pack (12),1,2025-04-18 19:08:00,90,3498
10662,GR008,Wheat Flour 1kg,2,2025-04-18 19:08:00,55,3498
10663,GR010,Yogurt 200g,7,2025-02-21 22:01:00,25,3876
10663,GR003,Eggs Pack (12),6,2025-02-21 22:01:00,90,3876
10663,GR006,Sunflower Oil 1L,5,2025-02-21 22:01:00,160,3876
10663,GR002,Bread,6,2025-02-21 22:01:00,40,3876
10663,GR008,Wheat Flour 1kg,6,2025-02-21 22:01:00,55,3876
10664,GR001,Milk 1L,8,2025-01-30 06:32:00,60,3601
10664,GR014,Tomatoes 1kg,8,2025-01-30 06:32:00,40,3601
10665,GR011,Bananas 1 dozen,4,2025-07-19 18:38:00,50,4926
10666,GR013,Onions 1kg,6,2025-01-20 23:25:00,35,4431
10666,GR001,Milk 1L,1,2025-01-20 23:25:00,60,4431
10666,GR008,Wheat Flour 1kg,6,2025-01-20 23:25:00,55,4431
10666,GR005,Sugar 1kg,7,2025-01-20 23:25:00,50,4431
10666,GR009,Butter 100g,2,2025-01-20 23:25:00,60,4431
10667,GR010,Yogurt 200g,7,2025-01-23 09:38:00,25,2583
10667,GR006,Sunflower Oil 1L,5,2025-01-23 09:38:00,160,2583
10668,GR013,Onions 1kg,3,2025-06-20 07:23:00,35,4174
10668,GR003,Eggs Pack (12),4,2025-06-20 07:23:00,90,4174
10668,GR007,Tea Powder 500g,5,2025-06-20 07:23:00,140,4174
10668,GR002,Bread,1,2025-06-20 07:23:00,40,4174
10669,GR001,Milk 1L,7,2025-03-02 01:28:00,60,4860
10669,GR015,Salt 1kg,7,2025-03-02 01:28:00,20,4860
10669,GR005,Sugar 1kg,7,2025-03-02 01:28:00,50,4860
10669,GR013,Onions 1kg,1,2025-03-02 01:28:00,35,4860
10670,GR004,Basmati Rice 1kg,5,2025-05-21 17:27:00,120,3315
